Date,Open,High,Low,Close,Adj Close,Volume,MktRF,SMB,HML,RF,Yest_Close,stock_return
2019-03-27,244.82000732421875,244.82000732421875,235.6000061035156,241.3699951171875,241.3699951171875,1578800,-0.5,0.1,0.49,0.009,245.0,-0.014816346460459184
2019-03-28,243.72999572753903,245.8500061035156,240.72999572753903,243.3300018310547,243.3300018310547,1049100,0.4,0.34,0.02,0.009,241.3699951171875,0.008120341192017612
2019-03-29,246.5,247.1300048828125,243.3600006103516,246.4900054931641,246.4900054931641,1389900,0.66,-0.22,-0.92,0.009,243.3300018310547,0.012986494219086929
2019-04-01,249.9900054931641,250.3500061035156,243.8000030517578,245.72999572753903,245.72999572753903,1813400,1.19,-0.3,0.99,0.01,246.4900054931641,-0.0030833289329702017
2019-04-02,245.75,247.0200042724609,242.8000030517578,246.82000732421875,246.82000732421875,1480300,-0.05,-0.13,-0.44,0.01,245.72999572753903,0.004435810099017383
2019-04-03,248.8999938964844,248.8999938964844,244.2899932861328,247.13999938964844,247.13999938964844,1046600,0.27,0.22,-0.39,0.01,246.82000732421875,0.001296459184564204
2019-04-04,246.3500061035156,246.38999938964844,230.13999938964844,237.02999877929688,237.02999877929688,2942400,0.19,0.21,0.92,0.01,247.13999938964844,-0.04090798994626454
2019-04-05,238.63999938964844,240.08999633789065,235.25999450683597,236.97999572753903,236.97999572753903,1177100,0.52,0.53,-0.08,0.01,237.02999877929688,-0.00021095663846498904
2019-04-08,236.3999938964844,239.3800048828125,233.50999450683597,237.2100067138672,237.2100067138672,1448000,0.08,-0.29,0.1,0.01,236.97999572753903,0.0009705924148661137
2019-04-09,235.1300048828125,240.27999877929688,235.1300048828125,238.75999450683597,238.75999450683597,1360800,-0.65,-0.57,-0.14,0.01,237.2100067138672,0.0065342428611725465
2019-04-10,240.5,245.5800018310547,240.0200042724609,243.66000366210935,243.66000366210935,1241400,0.48,0.97,-0.1,0.01,238.75999450683597,0.020522739437125796
2019-04-11,243.63999938964844,246.19000244140625,242.1100006103516,245.7700042724609,245.7700042724609,1042700,0.0,-0.31,0.41,0.01,243.66000366210935,0.008659610024785044
2019-04-12,247.0,247.7400054931641,243.7400054931641,244.3000030517578,244.3000030517578,997300,0.65,-0.5,0.64,0.01,245.7700042724609,-0.005981206799644482
2019-04-15,244.07000732421875,246.3999938964844,242.44000244140625,243.7899932861328,243.7899932861328,1299000,-0.09,-0.22,-0.54,0.01,244.3000030517578,-0.002087637164363639
2019-04-16,245.88999938964844,246.1199951171875,238.8500061035156,239.80999755859372,239.80999755859372,1130700,0.13,0.12,0.7,0.01,243.7899932861328,-0.016325508991945487
2019-04-17,241.72000122070312,242.0,234.32000732421875,236.22999572753903,236.22999572753903,2485800,-0.32,-0.7,0.83,0.01,239.80999755859372,-0.014928492838085165
2019-04-18,234.3999938964844,238.9199981689453,232.13999938964844,237.3999938964844,237.3999938964844,2936600,0.11,-0.25,-0.51,0.01,236.22999572753903,0.004952792575481447
2019-04-22,236.0200042724609,243.57000732421875,236.0,242.63999938964844,242.63999938964844,1251300,0.11,-0.46,-0.55,0.01,237.3999938964844,0.022072475264885136
2019-04-23,243.25,247.33999633789065,241.1000061035156,243.5500030517578,243.5500030517578,2057600,0.97,0.72,-0.48,0.01,242.63999938964844,0.0037504272354041135
2019-04-24,245.0,245.3800048828125,241.05999755859372,242.6999969482422,242.6999969482422,2720000,-0.23,0.27,-0.08,0.01,243.5500030517578,-0.0034900681291922904
2019-04-25,261.0199890136719,269.2699890136719,258.17999267578125,260.69000244140625,260.69000244140625,4777400,-0.14,-0.75,-0.19,0.01,242.6999969482422,0.07412445702255441
2019-04-26,260.0,267.8299865722656,257.0899963378906,267.0799865722656,267.0799865722656,2216600,0.53,0.43,0.07,0.01,260.69000244140625,0.024511811235628855
2019-04-29,267.1000061035156,273.4700012207031,267.1000061035156,271.69000244140625,271.69000244140625,2026000,0.18,0.08,0.64,0.01,267.0799865722656,0.017260806128928205
2019-04-30,271.0,273.82000732421875,268.7300109863281,271.510009765625,271.510009765625,1522700,-0.04,-0.7,0.28,0.01,271.69000244140625,-0.0006624928196247042
2019-05-01,273.1600036621094,273.1600036621094,268.3099975585937,270.3999938964844,270.3999938964844,1528700,-0.83,-0.1,-0.02,0.009,271.510009765625,-0.004088305510720661
2019-05-02,264.8599853515625,269.989990234375,260.3500061035156,262.6700134277344,262.6700134277344,3211700,-0.16,0.45,-0.27,0.009,270.3999938964844,-0.02858720652083011
2019-05-03,265.67999267578125,269.3099975585937,264.260009765625,268.5199890136719,268.5199890136719,1653000,1.13,0.94,-0.27,0.009,262.6700134277344,0.02227119688919855
2019-05-06,260.5,270.9700012207031,257.5,269.75,269.75,1255400,-0.39,0.6,-0.42,0.009,268.5199890136719,0.004580705484333601
2019-05-07,267.0,268.8999938964844,260.04998779296875,264.8099975585937,264.8099975585937,1565600,-1.69,-0.28,0.5,0.009,269.75,-0.018313262062673984
2019-05-08,264.0,268.3900146484375,260.8299865722656,265.9800109863281,265.9800109863281,1263000,-0.22,-0.15,-0.32,0.009,264.8099975585937,0.004418312898007359
2019-05-09,262.3500061035156,271.79998779296875,260.2799987792969,270.489990234375,270.489990234375,1709900,-0.28,0.08,0.12,0.009,265.9800109863281,0.016956083396352278
2019-05-10,268.5,275.20001220703125,266.5,274.8999938964844,274.8999938964844,1754400,0.35,-0.37,0.08,0.009,270.489990234375,0.016303759182689833
2019-05-13,266.8800048828125,271.1600036621094,259.2699890136719,260.1199951171875,260.1199951171875,2776000,-2.67,-0.73,0.29,0.009,274.8999938964844,-0.05376500220972138
2019-05-14,263.2200012207031,272.92999267578125,263.2200012207031,272.07000732421875,272.07000732421875,2046800,0.93,0.4,-0.02,0.009,260.1199951171875,0.045940383020719386
2019-05-15,270.0,276.42999267578125,269.5400085449219,273.9599914550781,273.9599914550781,1283800,0.58,0.05,-0.95,0.009,272.07000732421875,0.006946683132945007
2019-05-16,275.0,281.739990234375,274.2099914550781,277.9599914550781,277.9599914550781,4212700,0.91,-0.4,-0.32,0.009,273.9599914550781,0.014600672086295818
2019-05-17,275.7099914550781,277.32000732421875,271.6199951171875,272.989990234375,272.989990234375,1721800,-0.73,-0.8,0.29,0.009,277.9599914550781,-0.017880275483841856
2019-05-20,266.9599914550781,270.5,263.5400085449219,265.0799865722656,265.0799865722656,2414600,-0.65,-0.23,0.72,0.009,272.989990234375,-0.028975434796412344
2019-05-21,269.7099914550781,273.0,267.75,271.2099914550781,271.2099914550781,1078700,0.9,0.43,-0.35,0.009,265.0799865722656,0.023125113902710076
2019-05-22,270.07000732421875,276.5,269.8299865722656,273.3900146484375,273.3900146484375,775600,-0.4,-0.52,-0.59,0.009,271.2099914550781,0.008038137465597256
2019-05-23,270.0599975585937,270.8699951171875,263.8800048828125,264.7900085449219,264.7900085449219,1458500,-1.37,-0.69,-0.27,0.009,273.3900146484375,-0.0314569137229635
2019-05-24,266.75,269.44000244140625,265.04998779296875,268.95001220703125,268.95001220703125,1181800,0.23,0.5,0.31,0.009,264.7900085449219,0.015710576410981256
2019-05-28,269.0799865722656,272.1199951171875,264.739990234375,266.6499938964844,266.6499938964844,1444800,-0.78,0.29,-0.63,0.009,268.95001220703125,-0.008551843116394344
2019-05-29,263.8999938964844,268.32000732421875,261.510009765625,264.19000244140625,264.19000244140625,1127600,-0.71,-0.29,0.42,0.009,266.6499938964844,-0.009225544764246696
2019-05-30,265.4100036621094,265.4100036621094,261.2099914550781,262.6000061035156,262.6000061035156,1304900,0.14,-0.28,-0.77,0.009,264.19000244140625,-0.0060183819342038295
2019-05-31,259.3099975585937,265.44000244140625,257.5,261.92999267578125,261.92999267578125,1219400,-1.37,-0.22,-0.09,0.009,262.6000061035156,-0.0025514600615441684
2019-06-03,262.0,263.2900085449219,246.0200042724609,248.3800048828125,248.3800048828125,2822300,-0.4,0.35,1.65,0.009,261.92999267578125,-0.05173133345497023
2019-06-04,251.13999938964844,258.07000732421875,247.50999450683597,257.54998779296875,257.54998779296875,1522600,2.33,0.42,-0.02,0.009,248.3800048828125,0.036919167122501324
2019-06-05,262.3699951171875,263.8800048828125,256.29998779296875,263.25,263.25,1827100,0.7,-0.98,-0.97,0.009,257.54998779296875,0.022131673372911196
2019-06-06,263.239990234375,269.67999267578125,261.82000732421875,268.489990234375,268.489990234375,950400,0.55,-1.04,0.01,0.009,263.25,0.019904996141975308
2019-06-07,270.989990234375,276.69000244140625,270.989990234375,274.54998779296875,274.54998779296875,1692500,1.04,0.05,-1.2,0.009,268.489990234375,0.022570664751053664
2019-06-10,279.3599853515625,280.5599975585937,275.6099853515625,275.8699951171875,275.8699951171875,1248700,0.53,-0.04,0.08,0.009,274.54998779296875,0.004807894310358281
2019-06-11,279.8599853515625,279.8599853515625,263.95001220703125,266.2900085449219,266.2900085449219,1467000,-0.12,-0.25,0.55,0.009,275.8699951171875,-0.034726453553588235
2019-06-12,266.0,270.3399963378906,264.3299865722656,267.8800048828125,267.8800048828125,977700,-0.2,0.41,-0.98,0.009,266.2900085449219,0.005970920000261295
2019-06-13,268.6000061035156,274.0899963378906,268.6000061035156,273.7900085449219,273.7900085449219,1181400,0.52,0.67,-0.04,0.009,267.8800048828125,0.022062130634553263
2019-06-14,273.7300109863281,275.6099853515625,270.04998779296875,272.25,272.25,1015500,-0.27,-0.79,0.31,0.009,273.7900085449219,-0.0056247799293566965
2019-06-17,273.70001220703125,276.3800048828125,271.7200012207031,274.5599975585937,274.5599975585937,988400,0.15,0.63,-1.12,0.009,272.25,0.008484839517332206
2019-06-18,278.32000732421875,285.0299987792969,278.32000732421875,282.6400146484375,282.6400146484375,2010000,1.04,0.16,0.33,0.009,274.5599975585937,0.029428966935066553
2019-06-19,284.2099914550781,285.8299865722656,281.04998779296875,285.510009765625,285.510009765625,1481800,0.32,0.11,-0.6,0.009,282.6400146484375,0.010154242033837108
2019-06-20,290.239990234375,292.9800109863281,286.42999267578125,288.79998779296875,288.79998779296875,1732800,0.89,-0.36,-0.23,0.009,285.510009765625,0.011523161762505249
2019-06-21,287.5199890136719,290.8399963378906,285.6499938964844,285.739990234375,285.739990234375,1645200,-0.21,-0.47,-0.04,0.009,288.79998779296875,-0.010595559861267591
2019-06-24,287.8699951171875,288.3800048828125,280.94000244140625,282.5,282.5,1542400,-0.34,-0.89,0.08,0.009,285.739990234375,-0.011338945702760872
2019-06-25,283.1499938964844,283.1499938964844,273.0599975585937,275.3599853515625,275.3599853515625,1587200,-0.98,0.34,0.71,0.009,282.5,-0.025274388136061948
2019-06-26,278.7799987792969,285.20001220703125,273.8599853515625,275.3399963378906,275.3399963378906,1310400,-0.06,-0.05,0.25,0.009,275.3599853515625,-7.259229639467867e-05
2019-06-27,277.3699951171875,280.8299865722656,276.2099914550781,278.510009765625,278.510009765625,1144000,0.6,1.42,-0.09,0.009,275.3399963378906,0.011513087346177672
2019-06-28,277.8099975585937,280.19000244140625,274.57000732421875,274.57000732421875,274.57000732421875,4160800,0.68,0.64,0.61,0.009,278.510009765625,-0.014146717544270266
2019-07-01,281.989990234375,284.3299865722656,279.489990234375,283.510009765625,283.510009765625,1741200,0.75,-0.54,-0.13,0.009,274.57000732421875,0.032560010936845275
2019-07-02,283.3099975585937,289.32000732421875,283.1499938964844,288.3099975585937,288.3099975585937,1946400,0.14,-0.79,-0.81,0.009,283.510009765625,0.01693057609125264
2019-07-03,289.8999938964844,294.2300109863281,289.8999938964844,293.1499938964844,293.1499938964844,1116100,0.78,-0.04,-0.33,0.009,288.3099975585937,0.016787473132654867
2019-07-05,291.0,294.6199951171875,288.54998779296875,294.5299987792969,294.5299987792969,1005100,-0.1,0.16,0.91,0.009,293.1499938964844,0.004707504388691205
2019-07-08,293.6499938964844,293.7799987792969,289.6499938964844,293.0,293.0,1268700,-0.58,-0.45,0.05,0.009,294.5299987792969,-0.005194712883706506
2019-07-09,291.4100036621094,299.1199951171875,290.6300048828125,298.0199890136719,298.0199890136719,1656000,0.18,-0.15,-0.43,0.009,293.0,0.017133068306047355
2019-07-10,299.6099853515625,302.989990234375,298.3099975585937,298.75,298.75,1209400,0.4,-0.15,-0.36,0.009,298.0199890136719,0.0024495369882542853
2019-07-11,300.4100036621094,302.6300048828125,299.4599914550781,302.3099975585937,302.3099975585937,886700,0.19,-0.79,0.04,0.009,298.75,0.011916309819560478
2019-07-12,302.29998779296875,303.1700134277344,296.1099853515625,301.1300048828125,301.1300048828125,963900,0.53,0.18,0.41,0.009,302.3099975585937,-0.0039032538960359297
2019-07-15,302.0,302.4100036621094,297.8800048828125,301.1000061035156,301.1000061035156,729800,-0.04,-0.34,-1.07,0.009,301.1300048828125,-9.962069143043152e-05
2019-07-16,300.0,301.29998779296875,294.20001220703125,295.5,295.5,1161700,-0.32,0.35,0.1,0.009,301.1000061035156,-0.018598492162070532
2019-07-17,295.5,300.1600036621094,294.510009765625,296.5599975585937,296.5599975585937,865700,-0.64,-0.15,-0.65,0.009,295.5,0.0035871321779820413
2019-07-18,296.32000732421875,298.489990234375,294.0299987792969,294.67999267578125,294.67999267578125,1093400,0.35,-0.29,0.02,0.009,296.5599975585937,-0.006339374488432128
2019-07-19,298.04998779296875,299.20001220703125,288.4599914550781,289.739990234375,289.739990234375,1396000,-0.56,0.15,0.86,0.009,294.67999267578125,-0.016763956034305454
2019-07-22,293.3999938964844,294.9700012207031,289.6199951171875,293.8099975585937,293.8099975585937,1963400,0.25,-0.44,-0.49,0.009,289.739990234375,0.014047102441490399
2019-07-23,295.0199890136719,295.0199890136719,287.6400146484375,291.010009765625,291.010009765625,1606700,0.65,-0.23,0.81,0.009,293.8099975585937,-0.009529926878714533
2019-07-24,291.7200012207031,297.6099853515625,290.5,297.2099914550781,297.2099914550781,2766200,0.66,0.74,0.85,0.009,291.010009765625,0.021305046154414052
2019-07-25,288.5,290.75,279.69000244140625,285.7300109863281,285.7300109863281,4532000,-0.63,-0.66,-0.12,0.009,297.2099914550781,-0.03862582281486033
2019-07-26,288.3699951171875,290.19000244140625,285.75,289.3299865722656,289.3299865722656,1711600,0.82,0.39,-0.19,0.009,285.7300109863281,0.012599221109153126
2019-07-29,289.3399963378906,290.0,275.5899963378906,285.8399963378906,285.8399963378906,3271800,-0.32,-0.34,-0.46,0.009,289.3299865722656,-0.012062317756003867
2019-07-30,284.2799987792969,286.3900146484375,280.9700012207031,281.0,281.0,1556900,-0.17,1.36,0.89,0.009,285.8399963378906,-0.016932537083331332
2019-07-31,281.7099914550781,282.5,272.6099853515625,277.3900146484375,277.3900146484375,2097600,-1.09,0.12,0.61,0.009,281.0,-0.012846922959297152
2019-08-01,277.3800048828125,281.7200012207031,271.1199951171875,274.0,274.0,2759000,-1.04,-0.42,-1.9,0.007,277.3900146484375,-0.012221112763319851
2019-08-02,272.95001220703125,273.1099853515625,261.8800048828125,265.8599853515625,265.8599853515625,2437800,-0.87,-0.31,0.07,0.007,274.0,-0.02970808265853102
2019-08-05,255.00999450683597,262.5400085449219,251.8999938964844,256.8099975585937,256.8099975585937,3590400,-3.07,-0.01,0.0,0.007,265.8599853515625,-0.03404042838940756
2019-08-06,261.6600036621094,265.0,257.3500061035156,261.7099914550781,261.7099914550781,1722800,1.29,-0.42,-0.59,0.007,256.8099975585937,0.019080230298925378
2019-08-07,259.6600036621094,264.95001220703125,257.0,260.69000244140625,260.69000244140625,1291500,0.07,0.08,-0.9,0.007,261.7099914550781,-0.0038974018836684483
2019-08-08,262.010009765625,267.7300109863281,261.3800048828125,267.1099853515625,267.1099853515625,1644400,1.97,0.04,-0.23,0.007,260.69000244140625,0.024626885764824188
2019-08-09,267.25,268.0,262.739990234375,263.82000732421875,263.82000732421875,897800,-0.78,-0.42,-0.23,0.007,267.1099853515625,-0.012316941364111024
2019-08-12,261.29998779296875,263.1199951171875,257.75,258.57000732421875,258.57000732421875,704800,-1.32,0.28,-0.27,0.007,263.82000732421875,-0.019899931219196993
2019-08-13,258.0,263.57000732421875,257.3500061035156,262.19000244140625,262.19000244140625,1610200,1.47,-0.17,-0.54,0.007,258.57000732421875,0.014000058068020313
2019-08-14,258.3399963378906,259.8699951171875,251.69000244140625,252.30999755859372,252.30999755859372,1776300,-2.95,0.22,-0.51,0.007,262.19000244140625,-0.03768261486255752
2019-08-15,252.0,254.91000366210935,250.19000244140625,252.2899932861328,252.2899932861328,1778800,0.16,-0.61,-0.52,0.007,252.30999755859372,-7.928450182107232e-05
2019-08-16,255.91000366210935,259.8999938964844,254.8699951171875,256.9100036621094,256.9100036621094,1506700,1.55,0.52,0.61,0.007,252.2899932861328,0.01831230131564042
2019-08-19,260.0,261.5799865722656,254.63999938964844,255.50999450683597,255.50999450683597,1812500,1.14,0.01,0.22,0.007,256.9100036621094,-0.00544941471845026
2019-08-20,255.5,257.6099853515625,252.5800018310547,255.27999877929688,255.27999877929688,1351600,-0.75,0.3,-0.5,0.007,255.50999450683597,-0.0009001437614329312
2019-08-21,262.0,267.8399963378906,260.239990234375,265.7799987792969,265.7799987792969,1902700,0.85,0.05,-0.3,0.007,255.27999877929688,0.04113130699705858
2019-08-22,266.5,267.95001220703125,262.2799987792969,264.6400146484375,264.6400146484375,1271400,-0.1,-0.53,0.49,0.007,265.7799987792969,-0.004289202107364051
2019-08-23,266.3699951171875,274.5599975585937,261.82000732421875,263.07000732421875,263.07000732421875,2613900,-2.66,-0.55,-0.18,0.007,264.6400146484375,-0.005932615014038731
2019-08-26,265.0,266.8699951171875,262.3099975585937,266.57000732421875,266.57000732421875,849600,1.08,-0.02,-0.17,0.007,263.07000732421875,0.01330444331377712
2019-08-27,269.0199890136719,269.6000061035156,261.94000244140625,266.2099914550781,266.2099914550781,1473800,-0.46,-0.88,-0.67,0.007,266.57000732421875,-0.0013505490462126584
2019-08-28,261.7699890136719,263.3099975585937,258.2200012207031,260.32000732421875,260.32000732421875,1573800,0.68,0.46,0.62,0.007,266.2099914550781,-0.022125330828738958
2019-08-29,263.8599853515625,265.95001220703125,260.6000061035156,264.7900085449219,264.7900085449219,1080000,1.35,0.31,0.34,0.007,260.32000732421875,0.01717117814588837
2019-08-30,265.9100036621094,266.5799865722656,256.6499938964844,261.8399963378906,261.8399963378906,1497500,0.03,-0.38,0.23,0.007,264.7900085449219,-0.011140949853969953
2019-09-03,264.0899963378906,265.5599975585937,261.0,263.3800048828125,263.3800048828125,1423600,-0.86,-0.95,0.1,0.009,261.8399963378906,0.00588148703964453
2019-09-04,265.7200012207031,270.1400146484375,265.25,268.5199890136719,268.5199890136719,1201100,1.08,-0.22,0.43,0.009,263.3800048828125,0.019515468279933945
2019-09-05,270.32000732421875,273.1600036621094,260.6000061035156,269.6199951171875,269.6199951171875,2145400,1.42,0.4,0.7,0.009,268.5199890136719,0.0040965520204144555
2019-09-06,269.8999938964844,270.5599975585937,262.4700012207031,263.5,263.5,1400600,-0.02,-0.39,0.04,0.009,269.6199951171875,-0.022698595163639507
2019-09-09,264.0,265.8399963378906,250.0,254.67999267578125,254.67999267578125,2922100,0.07,0.74,3.06,0.009,263.5,-0.03347251356439753
2019-09-10,250.47000122070312,255.6699981689453,246.5,253.17999267578125,253.17999267578125,2525900,0.17,1.06,1.13,0.009,254.67999267578125,-0.005889744161841427
2019-09-11,252.6300048828125,259.07000732421875,251.0200042724609,253.6699981689453,253.6699981689453,1487100,0.88,1.33,-0.04,0.009,253.17999267578125,0.0019354036943652047
2019-09-12,256.6000061035156,259.6600036621094,255.5200042724609,256.8099975585937,256.8099975585937,1814000,0.22,-0.3,-0.13,0.009,253.6699981689453,0.012378284433767085
2019-09-13,255.3800048828125,256.3800048828125,251.0,251.9600067138672,251.9600067138672,1520500,-0.01,0.01,0.74,0.009,256.8099975585937,-0.018885521945538483
2019-09-16,251.0,261.239990234375,250.0,261.1499938964844,261.1499938964844,1182600,-0.23,0.9,0.53,0.009,251.9600067138672,0.03647399165635677
2019-09-17,263.3599853515625,268.0,260.739990234375,264.04998779296875,264.04998779296875,1270800,0.17,-0.59,-1.19,0.009,261.1499938964844,0.011104705970752906
2019-09-18,266.69000244140625,266.8999938964844,259.7699890136719,265.8500061035156,265.8500061035156,1330500,-0.05,-0.76,0.06,0.009,264.04998779296875,0.00681696040053673
2019-09-19,265.45001220703125,269.17999267578125,262.5,268.739990234375,268.739990234375,1492400,-0.05,-0.43,-0.46,0.009,265.8500061035156,0.01087073185822717
2019-09-20,269.4700012207031,271.3900146484375,266.5899963378906,271.1700134277344,271.1700134277344,2138600,-0.48,0.29,0.15,0.009,268.739990234375,0.009042283551622107
2019-09-23,272.4700012207031,273.6300048828125,266.9599914550781,267.0,267.0,1230900,-0.02,-0.17,0.51,0.009,271.1700134277344,-0.01537785603586167
2019-09-24,267.0,268.3299865722656,256.1000061035156,257.5,257.5,1505400,-1.01,-0.73,0.0,0.009,267.0,-0.035580524344569285
2019-09-25,257.5,259.6400146484375,248.6699981689453,259.3800048828125,259.3800048828125,2549500,0.69,0.36,0.52,0.009,257.5,0.007300989836165049
2019-09-26,259.3900146484375,259.6499938964844,255.2400054931641,257.989990234375,257.989990234375,945200,-0.41,-0.96,0.12,0.009,259.3800048828125,-0.005358989213781172
2019-09-27,258.9200134277344,259.489990234375,245.2700042724609,250.25999450683597,250.25999450683597,2276200,-0.62,-0.34,0.88,0.009,257.989990234375,-0.029962386217064468
2019-09-30,252.1999969482422,254.8000030517578,249.50999450683597,253.8500061035156,253.8500061035156,1206000,0.5,-0.17,-0.48,0.009,250.25999450683597,0.014345127769039281
2019-10-01,255.32000732421875,256.1199951171875,249.7100067138672,250.1300048828125,250.1300048828125,1710100,-1.31,-0.46,-0.58,0.007,253.8500061035156,-0.014654327875754098
2019-10-02,249.05999755859372,250.75999450683597,243.5399932861328,246.8500061035156,246.8500061035156,1785900,-1.73,0.9,-0.36,0.007,250.1300048828125,-0.01311317600954593
2019-10-03,247.7700042724609,258.5599975585937,244.2899932861328,257.3699951171875,257.3699951171875,1676300,0.8,-0.22,-0.89,0.007,246.8500061035156,0.042616928310953275
2019-10-04,260.2300109863281,267.2200012207031,259.5799865722656,266.4800109863281,266.4800109863281,1898700,1.39,-0.47,-0.07,0.007,257.3699951171875,0.035396573190253154
2019-10-07,266.2300109863281,270.5,266.2300109863281,268.1499938964844,268.1499938964844,2005800,-0.41,0.16,-0.02,0.007,266.4800109863281,0.006266822430602231
2019-10-08,266.0,268.3699951171875,257.9800109863281,258.1300048828125,258.1300048828125,1162000,-1.61,-0.13,-0.12,0.007,268.1499938964844,-0.037367105134225566
2019-10-09,260.8399963378906,263.5199890136719,259.4800109863281,262.0199890136719,262.0199890136719,839800,0.92,-0.55,-0.09,0.007,258.1300048828125,0.01506986424389282
2019-10-10,260.0199890136719,264.67999267578125,259.1000061035156,263.17999267578125,263.17999267578125,764800,0.59,-0.4,0.26,0.007,262.0199890136719,0.004427157128263399
2019-10-11,268.0599975585937,273.9599914550781,266.3099975585937,270.3299865722656,270.3299865722656,1749600,1.23,0.47,0.19,0.007,263.17999267578125,0.02716769547635276
2019-10-14,270.07000732421875,271.2200012207031,267.8599853515625,269.44000244140625,269.44000244140625,1357100,-0.18,-0.34,-0.04,0.007,270.3299865722656,-0.003292213868480555
2019-10-15,270.44000244140625,276.5,270.0,274.239990234375,274.239990234375,1763300,1.03,0.25,-0.25,0.007,269.44000244140625,0.017814681374242414
2019-10-16,258.92999267578125,260.75,249.1000061035156,254.6000061035156,254.6000061035156,4723500,-0.24,0.4,0.23,0.007,274.239990234375,-0.07161604736812598
2019-10-17,258.2900085449219,259.0599975585937,252.0500030517578,254.30999755859372,254.30999755859372,2211700,0.37,0.81,-0.28,0.007,254.6000061035156,-0.0011390751687726313
2019-10-18,253.97000122070312,257.510009765625,240.6199951171875,243.0,243.0,4409600,-0.49,-0.35,0.87,0.007,254.30999755859372,-0.044473271468566104
2019-10-21,245.08999633789065,245.80999755859372,239.1000061035156,240.8999938964844,240.8999938964844,3820700,0.71,0.16,0.35,0.007,243.0,-0.00864200042599011
2019-10-22,241.91000366210935,242.4499969482422,225.0,228.33999633789065,228.33999633789065,6863000,-0.34,0.22,0.86,0.007,240.8999938964844,-0.052137807707835916
2019-10-23,216.3000030517578,225.72999572753903,213.9900054931641,220.00999450683597,220.00999450683597,12057900,0.25,-0.09,0.27,0.007,228.33999633789065,-0.03648069529933863
2019-10-24,236.55999755859372,243.82000732421875,232.25,237.77999877929688,237.77999877929688,9374000,0.25,-0.26,-0.89,0.007,220.00999450683597,0.08076907738802191
2019-10-25,237.7700042724609,241.5,234.05999755859372,241.22000122070312,241.22000122070312,3308700,0.51,0.27,0.08,0.007,237.77999877929688,0.01446716485434588
2019-10-28,243.3999938964844,246.27999877929688,240.0,244.6999969482422,244.6999969482422,3465900,0.62,0.27,-0.25,0.007,241.22000122070312,0.014426646670791849
2019-10-29,243.9900054931641,248.9900054931641,240.82000732421875,241.0399932861328,241.0399932861328,1863100,-0.13,0.3,0.5,0.007,244.6999969482422,-0.014957105466918016
2019-10-30,243.33999633789065,250.2400054931641,239.02999877929688,249.9499969482422,249.9499969482422,1888000,0.27,-0.36,-1.17,0.007,241.0399932861328,0.036964835339721086
2019-10-31,249.9600067138672,250.80999755859372,244.00999450683597,247.25999450683597,247.25999450683597,1452600,-0.38,-0.26,-0.43,0.007,249.9499969482422,-0.010762162329464831
2019-11-01,248.94000244140625,256.1600036621094,247.41000366210935,253.02999877929688,253.02999877929688,2481000,1.08,0.48,0.83,0.006,247.25999450683597,0.02333577772647482
2019-11-04,254.4900054931641,255.5800018310547,245.0500030517578,245.8000030517578,245.8000030517578,1806400,0.4,0.01,1.36,0.006,253.02999877929688,-0.028573670167249064
2019-11-05,245.80999755859372,246.3999938964844,239.1300048828125,241.8600006103516,241.8600006103516,2209500,-0.03,0.24,0.44,0.006,245.8000030517578,-0.016029301840881506
2019-11-06,241.75,242.72999572753903,238.97000122070312,241.3500061035156,241.3500061035156,1368100,-0.05,-0.72,0.23,0.006,241.8600006103516,-0.0021086351837798127
2019-11-07,242.0,244.6499938964844,239.80999755859372,240.88999938964844,240.88999938964844,1916600,0.38,-0.14,0.51,0.006,241.3500061035156,-0.0019059734917506533
2019-11-08,239.9199981689453,249.1999969482422,238.2899932861328,248.4499969482422,248.4499969482422,1904800,0.31,0.06,-0.36,0.006,240.88999938964844,0.031383609023823256
2019-11-11,247.30999755859372,250.0,245.82000732421875,248.5500030517578,248.5500030517578,1695700,-0.19,0.0,-0.19,0.006,248.4499969482422,0.00040252004324418874
2019-11-12,249.2899932861328,253.4900054931641,249.1999969482422,252.52999877929688,252.52999877929688,1888800,0.16,-0.12,-0.15,0.006,248.5500030517578,0.016012857286951118
2019-11-13,250.92999267578125,255.1100006103516,249.00999450683597,253.94000244140625,253.94000244140625,1950100,0.01,-0.22,-0.82,0.006,252.52999877929688,0.005583509558964014
2019-11-14,252.7700042724609,255.41000366210935,249.47000122070312,253.8500061035156,253.8500061035156,1785900,0.07,-0.11,-0.25,0.006,253.94000244140625,-0.00035440000403803666
2019-11-15,255.5,260.0400085449219,254.2899932861328,259.9599914550781,259.9599914550781,2226000,0.74,-0.25,-0.33,0.006,253.8500061035156,0.0240692739990362
2019-11-18,258.0,268.45001220703125,257.29998779296875,266.3099975585937,266.3099975585937,3082300,0.02,-0.35,-0.51,0.006,259.9599914550781,0.024426859179262853
2019-11-19,277.25,279.8999938964844,272.5299987792969,277.739990234375,277.739990234375,9867700,0.02,0.58,-0.95,0.006,266.3099975585937,0.04291987826430164
2019-11-20,276.8800048828125,284.29998779296875,276.6499938964844,283.0,283.0,37802900,-0.33,0.0,-0.45,0.006,277.739990234375,0.01893861147322092
2019-11-21,282.32000732421875,283.4700012207031,277.75,279.1199951171875,279.1199951171875,3940900,-0.14,-0.35,0.11,0.006,283.0,-0.013710264603577738
